round,price
23,105.1552291841513
23,101.46876198434589
23,100.64525126035534
23,105.1748700418488
23,105.04417523991498
23,102.45664277271645
23,97.6909545808939
23,99.63659543198753
23,97.18330004308447
23,96.31574449580737
23,97.92017098693225
23,110.0788657745127
23,98.35349243850058
23,97.04492641007892
23,103.01850288502128
23,93.0023774849443
23,100.20738124480211
23,88.39293709933725
23,98.82683539585202
23,104.1972076720248
23,104.03290859111695
23,94.77009825380674
23,102.76344591010415
23,106.39947083265105
23,92.11977807518494
23,95.19287536066122
24,108.44689335595403
24,101.5377784967762
24,101.71521885560207
24,107.43920932336101
24,102.37743251523779
24,110.35470079541739
24,91.69291337334336
24,107.47450188090808
24,102.65640051908088
24,101.89908468403826
24,102.56853562303013
24,94.78783474709093
24,97.8530948941347
24,103.63403359753116
24,96.31574449580737
24,106.26296102151447
24,99.8017691021262
24,102.62655969844083
24,94.15277065312387
24,89.58560471184094
24,93.97879073577832
24,104.85628656466659
24,104.86034670320053
24,93.19620798732834
24,96.66926531068319
24,94.19702281734939
24,96.95138829531822
24,104.59307114739558
24,108.22804406111064
24,99.81735017391476
24,101.792970908516
24,105.99424594331796
24,98.11449827939475
25,108.19580760687094
25,111.67764837167235
25,104.84238543082105
25,106.54641192133415
26,104.74046907425902
26,106.47591210483844
26,107.11144717077676
26,106.40564744150657
26,101.82238564202075
26,111.84544304103571
27,106.77756489587401
27,108.07496644988797
27,106.85465516223277
27,109.60333512710443
27,110.60530481592625
27,106.55434121340167
27,107.11144717077676
27,114.69733015436336
27,105.5525908337045
28,108.75092767481638
28,106.46535479676206
28,106.77756489587401
29,104.56318048608927
29,101.57137161635863
29,108.57506505318646
29,110.78108289152638
29,110.47075575510988
30,106.57157763797373
30,106.86323558824455
30,101.68674155583238
30,108.96964849480122
30,110.4119705135787
30,106.46569097110276
30,108.67830149386936
31,104.87020015484731
31,107.184816450874
31,110.06694959324832
31,112.91542400607456
32,109.37345465666276
32,110.35023110843841
32,103.31551782154176
32,105.71615815160885
32,110.49312831533055
33,107.72216083477136
33,110.78187188444863
33,110.41245597349396
33,110.45571995972816
34,113.86832223966803
34,106.78472039630861
34,103.74774189834915
34,108.85393566421399
34,108.34521968108055
34,105.73352947047026
34,107.09541316730862
35,107.36132181070178
35,110.13306913332222
35,110.66451801328695
35,102.17107117348519
35,102.88464037436628
35,105.1973857679738
35,107.66192941446036
35,107.14418616773324
36,107.66192941446036
36,102.17107117348517
36,110.68211456991281
36,106.25114350145508
37,100.63715458504825
37,108.13504518748118
37,107.18929662241791
37,109.28582985219244
38,108.61457194715189
38,102.97715914833174
39,110.90701860054303
39,108.5580363469669
39,114.14204698759485
39,100.68897862198429
39,105.82520345547115
39,108.17481223691217
39,106.89489610688463
39,110.13306913332221
40,104.83130642690983
40,103.83601255304745
40,108.58623444117501
41,109.00019991248739
41,107.41547455891484
41,104.24855255363688
41,107.55589370285725
42,110.25012699654914
42,104.358141482002
42,110.51871764968892
42,107.55589370285725
42,101.27348372859242
43,102.23796017414529
43,109.10097395630002
43,104.8520104294096
43,111.07798302878223
43,111.82084979067528
43,108.63640760170063
43,104.94708419872077
44,103.74910329150316
44,105.58556630705543
44,106.58012079760604
45,108.28713571032324
45,106.7399313567409
46,107.18019000517869
46,107.86392227283253
46,107.37126751410364
46,110.05442015139627
47,105.58556630705542
47,106.71929217075325
47,107.702802124524
47,106.11344496168024
47,110.84977272794984
48,106.31096565956602
48,109.01954333850891
48,105.38789985048913
49,105.5857535832131
49,105.89264931982055
50,106.97443266178502
50,109.84247505397431
50,102.95361971246709
